exposure	pt	model	term	estimate	std.error	statistic	p.value	r2	window
Niarchou2020fish	0.001	other	cohortADC3	0.16149400961910673	0.07975870855725499	2.024782152825078	0.042889738472897114	0.001	10000
Niarchou2020fish	0.001	other	cohortTGEN2	0.5621797677707834	0.08603500500126667	6.534314349868482	6.390160462994262e-11	0.001	10000
Niarchou2020fish	0.001	other	cohortROSMAP	-0.43013970145092045	0.09114340586528193	-4.719372700277464	2.3657303525031495e-6	0.001	10000
Niarchou2020fish	0.001	other	cohortADC8	-0.202901739662776	0.08654150036917152	-2.3445599948837406	0.01904954549496251	0.001	10000
Niarchou2020fish	0.001	other	cohortADC5	-0.6205067938158879	0.0945326749437688	-6.5639398671939215	5.24043416165439e-11	0.001	10000
Niarchou2020fish	0.001	other	cohortMIRAGE	0.38956437575895864	0.09838820646477381	3.9594621119395588	7.511876014464327e-5	0.001	10000
Niarchou2020fish	0.001	other	cohortADC2	1.3014152962442607	0.11072363010988785	11.753726778580768	6.757160131807428e-32	0.001	10000
Niarchou2020fish	0.001	other	cohortADC4	-0.2360371190470553	0.09814126775133702	-2.4050750969012182	0.016169142727213207	0.001	10000
Niarchou2020fish	0.001	other	cohortWHICAP	-1.8451683549240816	0.14312612078307874	-12.891905019354294	4.999341458125672e-38	0.001	10000
Niarchou2020fish	0.001	other	cohortUKS	4.440449339209966	0.3834379105836409	11.580621572997416	5.167003852277458e-31	0.001	10000
Niarchou2020fish	0.001	other	cohortADC6	-0.4843414331935596	0.10668543216201917	-4.539902246991026	5.628031465536059e-6	0.001	10000
Niarchou2020fish	0.001	other	cohortWASHU	0.5800950260097796	0.109799690636603	5.283211843735361	1.26938460305831e-7	0.001	10000
Niarchou2020fish	0.001	other	cohortTARC1	0.4624754631212664	0.11161890311969484	4.143343557366171	3.42278590638433e-5	0.001	10000
Niarchou2020fish	0.001	other	cohortADNI	0.3578455490314019	0.11634831381642144	3.075640181567423	0.002100511626497628	0.001	10000
Niarchou2020fish	0.001	other	cohortMTV	0.6428226502009452	0.13297024654061812	4.834334499068434	1.3359179218284693e-6	0.001	10000
Niarchou2020fish	0.001	other	cohortOHSU	0.3138694367827162	0.1407346500259022	2.2302214609191733	0.025732744194802832	0.001	10000
Niarchou2020fish	0.001	other	cohortRMayo	-2.6492228711413772	0.30803757386879765	-8.600323778260115	7.949151811107884e-18	0.001	10000
Niarchou2020fish	0.001	other	cohortCHAP	-1.4373010471567418	0.2265306581294546	-6.344841175252194	2.2265503004343892e-10	0.001	10000
Niarchou2020fish	0.001	other	cohortEAS	-2.585574831573776	0.35381765481948363	-7.307647869897634	2.7185908602905774e-13	0.001	10000
Niarchou2020fish	0.001	other	cohortROSMAP2	0.0589931848322608	0.2026429370603152	0.2911188797796683	0.7709604010001003	0.001	10000
Niarchou2020fish	0.001	other	cohortBIOCARD	-3.1746212076361293	0.4328160548430796	-7.334804640708418	2.2204514005529639e-13	0.001	10000
Niarchou2020fish	0.001	other	cohortWASHU2	-0.6980060531864446	0.22561325680745173	-3.093816662476326	0.0019759955384794927	0.001	10000
Niarchou2020fish	0.001	other	cohortNBB	0.7695194480581568	0.25320683232280217	3.0390943285334835	0.0023729054342190845	0.001	10000
Niarchou2020fish	0.001	other	cohortACT2	1.2865018195569335	0.4596862337781266	2.7986520479050934	0.0051316402742674645	0.001	10000
Niarchou2020fish	0.001	other	jointPC1	-12.717542418232926	2.552436146493705	-4.982511486409986	6.276426364881789e-7	0.001	10000
Niarchou2020fish	0.001	other	jointPC2	2.542191487998497	2.4334677127346214	1.0446785361872324	0.29617156817749896	0.001	10000
Niarchou2020fish	0.001	other	jointPC3	2.5594511656539085	2.4167718780869354	1.059037134973581	0.2895828679859903	0.001	10000
Niarchou2020fish	0.001	other	jointPC4	-2.3794475714366703	2.446418950357719	-0.9726247301545566	0.3307398470160244	0.001	10000
Niarchou2020fish	0.001	other	jointPC5	1.585662184823919	2.428530597394519	0.6529307007805945	0.5138009555879316	0.001	10000
Niarchou2020fish	0.001	other	jointPC6	-0.9176252718341068	2.4917451368074404	-0.36826610325397013	0.7126748248877477	0.001	10000
Niarchou2020fish	0.001	other	jointPC7	10.558185038449134	2.436226172643911	4.33382793313926	1.46538725808233e-5	0.001	10000
Niarchou2020fish	0.001	other	jointPC8	7.154279948246911	2.4335806452057773	2.9398162589520282	0.0032840693056396383	0.001	10000
Niarchou2020fish	0.001	other	jointPC9	-0.12049493292117604	2.4459473406958097	-0.049263093655523386	0.9607096307850371	0.001	10000
Niarchou2020fish	0.001	other	jointPC10	-4.892963463827536	2.446942942507752	-1.9996230311823202	0.04554098506570005	0.001	10000
Niarchou2020fish	0.01	other	(Intercept)	0.769210593458598	0.14990600114994057	5.131286189731724	2.877689801277928e-7	0.001	10000
Niarchou2020fish	0.01	other	prs.pt_0.01	-0.001648948486687118	0.014067633500137513	-0.11721576956571973	0.9066890707565474	0.001	10000
Niarchou2020fish	0.01	other	aaoaae2	-0.01770965225891555	0.0018886205173441197	-9.37703053433933	6.785685639256784e-21	0.001	10000
Niarchou2020fish	0.01	other	sex2	-0.05741678051291957	0.028702629366280385	-2.0004014189854096	0.04545693529477486	0.001	10000
Niarchou2020fish	0.01	other	apoe4dose	1.2701378214497567	0.02628857971396801	48.315193717935614	0	0.001	10000
Niarchou2020fish	0.01	other	cohortADC1	0.9990223625224395	0.07263474701727105	13.754055786618112	4.815262559580467e-43	0.001	10000
Niarchou2020fish	0.01	other	cohortUPITT	0.39256097128058137	0.06915745811646777	5.67633603044622	1.3761033408825796e-8	0.001	10000
Niarchou2020fish	0.01	other	cohortACT	-0.7578550598415308	0.07295010532250214	-10.388676705690285	2.791997767002631e-25	0.001	10000
Niarchou2020fish	0.01	other	cohortLOAD	-0.04001444886980961	0.06912671177922929	-0.5788565351929972	0.5626859801870314	0.001	10000
Niarchou2020fish	0.01	other	cohortMAYO	-0.5434636891388598	0.07199119764496657	-7.549029699700478	4.385128769949897e-14	0.001	10000
Niarchou2020fish	0.01	other	cohortADC9	0.38992270937641244	0.07216955523863597	5.402869784732542	6.558307034909729e-8	0.001	10000
Niarchou2020fish	0.01	other	cohortADC7	-0.5735581174409347	0.07744946206918486	-7.405579097871341	1.305793799894589e-13	0.001	10000
Niarchou2020fish	0.01	other	cohortADC10	0.27092450671769036	0.08145195534794625	3.326187880454874	8.804256186839727e-4	0.001	10000
Niarchou2020fish	0.01	other	cohortADC3	0.16152236973125142	0.07975812176490227	2.0251526259276793	0.04285169448579476	0.001	10000
Niarchou2020fish	0.01	other	cohortTGEN2	0.5623143866514448	0.08603351045015659	6.535992588344062	6.318904475587865e-11	0.001	10000
Niarchou2020fish	0.01	other	cohortROSMAP	-0.4302421937986796	0.09114438843913727	-4.72044632880475	2.353276981208025e-6	0.001	10000
Niarchou2020fish	0.01	other	cohortADC8	-0.20281756242805793	0.0865422641580724	-2.3435666307228193	0.01910035023965968	0.001	10000
Niarchou2020fish	0.01	other	cohortADC5	-0.6204983448373221	0.09453420832135855	-6.563744022989084	5.247325038830225e-11	0.001	10000
Niarchou2020fish	0.01	other	cohortMIRAGE	0.38977717740808693	0.09838725478596824	3.961663309500897	7.442944729191172e-5	0.001	10000
Niarchou2020fish	0.01	other	cohortADC2	1.3016492369419819	0.11072221781341632	11.755989562415175	6.578548923211301e-32	0.001	10000
Niarchou2020fish	0.01	other	cohortADC4	-0.23596829190742566	0.09814057479530829	-2.4043907670154216	0.016199446693187555	0.001	10000
Niarchou2020fish	0.01	other	cohortWHICAP	-1.8452264079359477	0.143127518300911	-12.89218474435187	4.981238347307232e-38	0.001	10000
Niarchou2020fish	0.01	other	cohortUKS	4.44035150215971	0.38343810421168567	11.580360567681906	5.1827602373879564e-31	0.001	10000
Niarchou2020fish	0.01	other	cohortADC6	-0.4841544185854286	0.1066812921719595	-4.538325405779867	5.67027146743224e-6	0.001	10000
Niarchou2020fish	0.01	other	cohortWASHU	0.5800658294765797	0.10979969272756443	5.2829458358853705	1.2712298514617443e-7	0.001	10000
Niarchou2020fish	0.01	other	cohortTARC1	0.46253587050268763	0.1116185195369445	4.143898991148985	3.414501874370407e-5	0.001	10000
Niarchou2020fish	0.01	other	cohortADNI	0.3577084465759238	0.11635114509094009	3.074386988596793	0.0021093562068014307	0.001	10000
Niarchou2020fish	0.01	other	cohortMTV	0.6430334451211447	0.1329678052228837	4.836008566459205	1.324722150226444e-6	0.001	10000
Niarchou2020fish	0.01	other	cohortOHSU	0.3138765851614043	0.14073646589251163	2.230243477913745	0.02573128329163976	0.001	10000
Niarchou2020fish	0.01	other	cohortRMayo	-2.6488705899650644	0.30803192488447867	-8.599337847719749	8.017733727972478e-18	0.001	10000
Niarchou2020fish	0.01	other	cohortCHAP	-1.4372069738222908	0.22654231968279703	-6.344099309279864	2.2373047810319682e-10	0.001	10000
Niarchou2020fish	0.01	other	cohortEAS	-2.5849806611441664	0.3538005604755066	-7.306321554917726	2.745546978913878e-13	0.001	10000
Niarchou2020fish	0.01	other	cohortROSMAP2	0.05876894302436758	0.20262984639896522	0.29003102982497103	0.771792498988704	0.001	10000
Niarchou2020fish	0.01	other	cohortBIOCARD	-3.1745508553637065	0.43282873821977563	-7.334427164935102	2.2267182331544e-13	0.001	10000
Niarchou2020fish	0.01	other	cohortWASHU2	-0.6977085958259447	0.22559212407924967	-3.092787918344358	0.001982857844523047	0.001	10000
Niarchou2020fish	0.01	other	cohortNBB	0.7695050405387215	0.2532122835956258	3.0389720025099702	0.002373869146171301	0.001	10000
Niarchou2020fish	0.01	other	cohortACT2	1.2864269967335316	0.4597215442939248	2.7982743308437366	0.005137645655727416	0.001	10000
Niarchou2020fish	0.01	other	jointPC1	-12.70948432160316	2.5529707926423493	-4.97831168230825	6.41413083939558e-7	0.001	10000
Niarchou2020fish	0.01	other	jointPC2	2.51038267336981	2.4329106562850535	1.0318433465218377	0.30214550941207613	0.001	10000
Niarchou2020fish	0.01	other	jointPC3	2.5636449095835605	2.4167119795489347	1.0607986931326627	0.2887813962679991	0.001	10000
Niarchou2020fish	0.01	other	jointPC4	-2.369010394854076	2.4462372722245056	-0.9684303406512146	0.33282949277025503	0.001	10000
Niarchou2020fish	0.01	other	jointPC5	1.5892337739739766	2.4285391956284683	0.6543990629571484	0.5128547379535972	0.001	10000
Niarchou2020fish	0.01	other	jointPC6	-0.9338853624433381	2.4927125893348183	-0.37464622533661046	0.7079235899236949	0.001	10000
Niarchou2020fish	0.01	other	jointPC7	10.535850302248265	2.435421935694228	4.326088283854179	1.5178061036388737e-5	0.001	10000
Niarchou2020fish	0.01	other	jointPC8	7.145356464976037	2.4334736213097505	2.9362785782449716	0.0033217586696982467	0.001	10000
Niarchou2020fish	0.01	other	jointPC9	-0.11556026613704187	2.4458733705279725	-0.04724703556999631	0.962316340391136	0.001	10000
Niarchou2020fish	0.01	other	jointPC10	-4.900549998261166	2.4470804030421665	-2.0026109449321283	0.04521906417144896	0.001	10000
Niarchou2020fish	0.05	other	(Intercept)	0.7687109632776863	0.14991093304354838	5.127784529593846	2.9317170166727244e-7	0.001	10000
Niarchou2020fish	0.05	other	prs.pt_0.05	0.0014559587403622256	0.014057488203680642	0.10357175615349369	0.9175092024149898	0.001	10000
Niarchou2020fish	0.05	other	aaoaae2	-0.017703418065155234	0.001888660916591587	-9.37352910182739	7.014698080219844e-21	0.001	10000
Niarchou2020fish	0.05	other	sex2	-0.057404908084958586	0.028702504876970122	-1.9999964578359244	0.04550064638743725	0.001	10000
Niarchou2020fish	0.05	other	apoe4dose	1.270185368711741	0.026288723069922623	48.316738904864565	0	0.001	10000
Niarchou2020fish	0.05	other	cohortADC1	0.9990354045324984	0.07263559968966736	13.754073881138677	4.8140580508351075e-43	0.001	10000
Niarchou2020fish	0.05	other	cohortUPITT	0.3926134180779302	0.06915795427134284	5.677053669596737	1.370344884560964e-8	0.001	10000
Niarchou2020fish	0.05	other	cohortACT	-0.7580217970535214	0.07294845669344957	-10.391197174176655	2.719183328590379e-25	0.001	10000
Niarchou2020fish	0.05	other	cohortLOAD	-0.039992564950550626	0.06912736900741616	-0.5785344578391248	0.5629033404449575	0.001	10000
Niarchou2020fish	0.05	other	cohortMAYO	-0.5434494405633595	0.07199192768041764	-7.548755229555855	4.3943785393087976e-14	0.001	10000
Niarchou2020fish	0.05	other	cohortADC9	0.3899360278979946	0.07216988826294413	5.403029397486383	6.552471577850384e-8	0.001	10000
Niarchou2020fish	0.05	other	cohortADC7	-0.573655421488817	0.0774489801173606	-7.40688154472197	1.2930385930939047e-13	0.001	10000
Niarchou2020fish	0.05	other	cohortADC10	0.2711488095399655	0.08145734258843762	3.3287215237298136	8.724559133550836e-4	0.001	10000
Niarchou2020fish	0.05	other	cohortADC3	0.1615233257393068	0.07975855803453467	2.0251535348641685	0.04285160118194487	0.001	10000
Niarchou2020fish	0.05	other	cohortTGEN2	0.5623220091296555	0.08603460391332614	6.535998116480616	6.318671046617513e-11	0.001	10000
Niarchou2020fish	0.05	other	cohortROSMAP	-0.43028081745741126	0.09114558243082782	-4.7208082496368915	2.3490931451923414e-6	0.001	10000
Niarchou2020fish	0.05	other	cohortADC8	-0.20272913990944363	0.08654359065207072	-2.342508999013816	0.019154572048592642	0.001	10000
Niarchou2020fish	0.05	other	cohortADC5	-0.620532741078653	0.09453474491008314	-6.564070614131065	5.235838693201794e-11	0.001	10000
Niarchou2020fish	0.05	other	cohortMIRAGE	0.38993208146088204	0.09838900518097611	3.96316723340828	7.396193257429932e-5	0.001	10000
Niarchou2020fish	0.05	other	cohortADC2	1.3018040102406812	0.11072027298275856	11.757593936237846	6.454756796599376e-32	0.001	10000
Niarchou2020fish	0.05	other	cohortADC4	-0.2358173424047213	0.09814247737327435	-2.402806090861304	0.016269812101955834	0.001	10000
Niarchou2020fish	0.05	other	cohortWHICAP	-1.8453693862925797	0.1431237970120018	-12.893518931291588	4.895785711772125e-38	0.001	10000
Niarchou2020fish	0.05	other	cohortUKS	4.440461621395549	0.38343844770172014	11.580637382638843	5.166050983737142e-31	0.001	10000
Niarchou2020fish	0.05	other	cohortADC6	-0.4840044273239651	0.10667523925065828	-4.537176862445878	5.701229177381848e-6	0.001	10000
Niarchou2020fish	0.05	other	cohortWASHU	0.5799228990394567	0.1097999968972574	5.2816294665482095	1.280399530372556e-7	0.001	10000
Niarchou2020fish	0.05	other	cohortTARC1	0.4626295583230506	0.11161871056853478	4.144731254882149	3.40212469061068e-5	0.001	10000
Niarchou2020fish	0.05	other	cohortADNI	0.35750111874986396	0.11635128476775496	3.0726013852228653	0.0021220173558239314	0.001	10000
Niarchou2020fish	0.05	other	cohortMTV	0.6431914642257862	0.1329671534170409	4.8372206796701684	1.3166722043997877e-6	0.001	10000
Niarchou2020fish	0.05	other	cohortOHSU	0.31378051527787054	0.14073605810587245	2.2295673155903004	0.025776181722848013	0.001	10000
Niarchou2020fish	0.05	other	cohortRMayo	-2.6485324770344687	0.3080226178579543	-8.59849999150338	8.076474283847141e-18	0.001	10000
Niarchou2020fish	0.05	other	cohortCHAP	-1.4375452303193104	0.2265537306067944	-6.345272825431011	2.2203161274889105e-10	0.001	10000
Niarchou2020fish	0.05	other	cohortEAS	-2.5842847781695784	0.35378365437492526	-7.30470372560192	2.778783470663132e-13	0.001	10000
Niarchou2020fish	0.05	other	cohortROSMAP2	0.05855985461797033	0.20260832654476843	0.2890298519149504	0.7725585334572326	0.001	10000
Niarchou2020fish	0.05	other	cohortBIOCARD	-3.174534497249892	0.4328337109008181	-7.334305109098404	2.2287483125674977e-13	0.001	10000
Niarchou2020fish	0.05	other	cohortWASHU2	-0.6978240338587163	0.225577903465691	-3.093494633727948	0.0019781413050672593	0.001	10000
Niarchou2020fish	0.05	other	cohortNBB	0.7694820931856104	0.2532203661560768	3.0387843792601057	0.0023753479806926745	0.001	10000
Niarchou2020fish	0.05	other	cohortACT2	1.2870801681714563	0.45975428541002117	2.7994957502649567	0.005118249027301675	0.001	10000
Niarchou2020fish	0.05	other	jointPC1	-12.696486677720145	2.5523744296382227	-4.974382492744124	6.545595438108211e-7	0.001	10000
Niarchou2020fish	0.05	other	jointPC2	2.484806457964766	2.4325359056247717	1.021488090769443	0.30702324860738706	0.001	10000
Niarchou2020fish	0.05	other	jointPC3	2.5659487721352807	2.416720481877514	1.0617482623153147	0.28834998306235127	0.001	10000
Niarchou2020fish	0.05	other	jointPC4	-2.368170050779158	2.446260239165324	-0.9680777265084393	0.33300555281310035	0.001	10000
Niarchou2020fish	0.05	other	jointPC5	1.5915416337371182	2.428506598271202	0.6553581673898272	0.51223717834771465	0.001	10000
Niarchou2020fish	0.05	other	jointPC6	-0.9551979247708835	2.4917426012180552	-0.38334534405919285	0.701463722667425	0.001	10000
Niarchou2020fish	0.05	other	jointPC7	10.522869341977069	2.4356426609769444	4.320366657462105	1.557701600631674e-5	0.001	10000
Niarchou2020fish	0.05	other	jointPC8	7.138875406493153	2.433535372378436	2.933540842480508	0.00335119559990454	0.001	10000
Niarchou2020fish	0.05	other	jointPC9	-0.1136895169212038	2.4459018245347224	-0.046481635436381695	0.9629263710629636	0.001	10000
Niarchou2020fish	0.05	other	jointPC10	-4.909886325567515	2.4469326979378363	-2.0065473519992376	0.044797881984058596	0.001	10000
Niarchou2020fish	0.1	other	(Intercept)	0.7687291404333549	0.14990803070938627	5.1280050628083	2.9282856972240434e-7	0.001	10000
Niarchou2020fish	0.1	other	prs.pt_0.1	0.0014630613066489691	0.014060514214352773	0.10405460883894964	0.9171260121438186	0.001	10000
Niarchou2020fish	0.1	other	aaoaae2	-0.017703533496270834	0.0018886411004957917	-9.373688569852385	7.004103818138266e-21	0.001	10000
Niarchou2020fish	0.1	other	sex2	-0.05740729267023737	0.0287024885890545	-2.0000806721731177	0.045491553461881766	0.001	10000
Niarchou2020fish	0.1	other	apoe4dose	1.2701857183606786	0.02628874926192745	48.316704066260726	0	0.001	10000
Niarchou2020fish	0.1	other	cohortADC1	0.9990354029124454	0.07263566194743223	13.754062069888834	4.814844263375496e-43	0.001	10000
Niarchou2020fish	0.1	other	cohortUPITT	0.3926119170354816	0.06915791128949175	5.6770354933367875	1.370490444527959e-8	0.001	10000
Niarchou2020fish	0.1	other	cohortACT	-0.758023504465085	0.0729485930455012	-10.39120115712544	2.7190697666557226e-25	0.001	10000
Niarchou2020fish	0.1	other	cohortLOAD	-0.04000659041613351	0.06912707917900791	-0.5787397773965614	0.5627647718087092	0.001	10000
Niarchou2020fish	0.1	other	cohortMAYO	-0.5434660928446942	0.07199162683647665	-7.54901808343816	4.385519855029875e-14	0.001	10000
Niarchou2020fish	0.1	other	cohortADC9	0.3899263135540602	0.07216969425280972	5.4029093179770475	6.556861226941192e-8	0.001	10000
Niarchou2020fish	0.1	other	cohortADC7	-0.5736671091783742	0.0774496089077386	-7.406972317468405	1.2921542096889363e-13	0.001	10000
Niarchou2020fish	0.1	other	cohortADC10	0.27112118959643483	0.08145361895823686	3.328534607350533	8.730415753887724e-4	0.001	10000
Niarchou2020fish	0.1	other	cohortADC3	0.16150530976232327	0.07975856380209267	2.024927507008166	0.04287480860870843	0.001	10000
Niarchou2020fish	0.1	other	cohortTGEN2	0.5623148552426229	0.08603442789086473	6.53592833738516	6.321618130658245e-11	0.001	10000
Niarchou2020fish	0.1	other	cohortROSMAP	-0.4302875032731414	0.09114584062119768	-4.72086822986709	2.3484004587886864e-6	0.001	10000
Niarchou2020fish	0.1	other	cohortADC8	-0.20272961247272275	0.08654352948408402	-2.3425161150841	0.01915420677850979	0.001	10000
Niarchou2020fish	0.1	other	cohortADC5	-0.6205505376902183	0.09453534269836586	-6.56421736016984	5.2306855866210346e-11	0.001	10000
Niarchou2020fish	0.1	other	cohortMIRAGE	0.38993350436025	0.09838908624508143	3.9631784300643726	7.39584623832501e-5	0.001	10000
Niarchou2020fish	0.1	other	cohortADC2	1.3018031175388847	0.11072030345552074	11.757582637604072	6.455620450642016e-32	0.001	10000
Niarchou2020fish	0.1	other	cohortADC4	-0.2358370556410879	0.09814122272504305	-2.4030376746152817	0.01625951220936517	0.001	10000
Niarchou2020fish	0.1	other	cohortWHICAP	-1.8453817875935699	0.14312398905903775	-12.893588277730027	4.891384237933436e-38	0.001	10000
Niarchou2020fish	0.1	other	cohortUKS	4.440476569246231	0.3834387863604718	11.580666138119183	5.164318299084891e-31	0.001	10000
Niarchou2020fish	0.1	other	cohortADC6	-0.4840282253441766	0.10667452322840552	-4.537430406956705	5.69438128286789e-6	0.001	10000
Niarchou2020fish	0.1	other	cohortWASHU	0.5799127644418125	0.10980062673090146	5.281506870293721	1.2812567718321136e-7	0.001	10000
Niarchou2020fish	0.1	other	cohortTARC1	0.4625991954784678	0.11161762098291515	4.1444996892495665	3.405564181651769e-5	0.001	10000
Niarchou2020fish	0.1	other	cohortADNI	0.35750584459272816	0.116350605825891	3.072659932065209	0.002121601116037882	0.001	10000
Niarchou2020fish	0.1	other	cohortMTV	0.6431814666639263	0.1329665426511517	4.837167710311638	1.317023001843462e-6	0.001	10000
Niarchou2020fish	0.1	other	cohortOHSU	0.31378205544990745	0.14073566029137372	2.229584561583504	0.025775035715473935	0.001	10000
Niarchou2020fish	0.1	other	cohortRMayo	-2.648519339803885	0.30802245302133613	-8.59846194270918	8.079151873401307e-18	0.001	10000
Niarchou2020fish	0.1	other	cohortCHAP	-1.437546234083706	0.22655310211285262	-6.3452948588080815	2.2199983649080758e-10	0.001	10000
Niarchou2020fish	0.1	other	cohortEAS	-2.584297319190185	0.35378225517504014	-7.304768063936834	2.7774541979211336e-13	0.001	10000
Niarchou2020fish	0.1	other	cohortROSMAP2	0.05855817443356038	0.20260774910968296	0.2890223828598952	0.77256424911332	0.001	10000
Niarchou2020fish	0.1	other	cohortBIOCARD	-3.174556182534757	0.4328367986051436	-7.33430288913756	2.2287852526363352e-13	0.001	10000
Niarchou2020fish	0.1	other	cohortWASHU2	-0.6978368607475309	0.22557897952098105	-3.0935367392360478	0.001977860622930944	0.001	10000
Niarchou2020fish	0.1	other	cohortNBB	0.7694439235783369	0.2532205951100655	3.03863089510507	0.002376558360185024	0.001	10000
Niarchou2020fish	0.1	other	cohortACT2	1.2870580769078492	0.4597519238399013	2.799462079806412	0.005118782839282257	0.001	10000
Niarchou2020fish	0.1	other	jointPC1	-12.695807170023865	2.5524956278611226	-4.973880084825996	6.562591312055771e-7	0.001	10000
Niarchou2020fish	0.1	other	jointPC2	2.4845539623408723	2.432623341893921	1.0213475796078322	0.30708979160890576	0.001	10000
Niarchou2020fish	0.1	other	jointPC3	2.565551423445599	2.4167007467836803	1.0615925148614367	0.28842071324904156	0.001	10000
Niarchou2020fish	0.1	other	jointPC4	-2.3694532540399704	2.4462432154332117	-0.9686090242749463	0.3327402990856704	0.001	10000
Niarchou2020fish	0.1	other	jointPC5	1.5920857415494656	2.4285228183674747	0.6555778391325608	0.5120957880905873	0.001	10000
Niarchou2020fish	0.1	other	jointPC6	-0.9562504163897835	2.492086939807938	-0.3837147095933501	0.7011899090181277	0.001	10000
Niarchou2020fish	0.1	other	jointPC7	10.523664159063147	2.4354474400008677	4.321039323706119	1.5529599216717095e-5	0.001	10000
Niarchou2020fish	0.1	other	jointPC8	7.138480003845894	2.433586132684262	2.933317176644207	0.0033536109854533877	0.001	10000
Niarchou2020fish	0.1	other	jointPC9	-0.11496924379801814	2.4458725089870037	-0.04700541151494214	0.9625089145328201	0.001	10000
Niarchou2020fish	0.1	other	jointPC10	-4.91018342804626	2.4469758002716113	-2.0066334237965227	0.04478870968512906	0.001	10000
Niarchou2020fish	0.2	other	(Intercept)	0.7684135692148328	0.14990878699751264	5.125874103881467	2.961604650938892e-7	0.001	10000
Niarchou2020fish	0.2	other	prs.pt_0.2	0.0033553771084168862	0.014060109799736842	0.23864515684505447	0.8113807464991746	0.001	10000
Niarchou2020fish	0.2	other	aaoaae2	-0.017699810209093697	0.0018886339315655556	-9.371752732633421	7.133788095660058e-21	0.001	10000
Niarchou2020fish	0.2	other	sex2	-0.05741211699863014	0.02870249276284998	-2.000248461796998	0.04547344117648449	0.001	10000
Niarchou2020fish	0.2	other	apoe4dose	1.270221388506936	0.026289170156966763	48.31728734390351	0	0.001	10000
Niarchou2020fish	0.2	other	cohortADC1	0.999080822116217	0.07263665426532281	13.754499463409127	4.785814330747657e-43	0.001	10000
Niarchou2020fish	0.2	other	cohortUPITT	0.3926631883728995	0.06915817350173108	5.677755332319047	1.364737263056945e-8	0.001	10000
Niarchou2020fish	0.2	other	cohortACT	-0.7581109870380002	0.07294878718933723	-10.392372735002944	2.685868913323464e-25	0.001	10000
Niarchou2020fish	0.2	other	cohortLOAD	-0.03995856610259564	0.06912777490223354	-0.5780392347230688	0.563237630552953	0.001	10000
Niarchou2020fish	0.2	other	cohortMAYO	-0.5434424329417054	0.07199199365688923	-7.548650972658555	4.397897069914708e-14	0.001	10000
Niarchou2020fish	0.2	other	cohortADC9	0.38996299550156	0.07217006344994609	5.403389949518623	6.53930827123405e-8	0.001	10000
Niarchou2020fish	0.2	other	cohortADC7	-0.5737189127158248	0.07744953365025489	-7.407648383095675	1.2855860909947407e-13	0.001	10000
Niarchou2020fish	0.2	other	cohortADC10	0.2712601169570631	0.08145413832462767	3.330218973970136	8.677771088877525e-4	0.001	10000
Niarchou2020fish	0.2	other	cohortADC3	0.1615278627995293	0.07975878126805318	2.025204751520296	0.04284634398407299	0.001	10000
Niarchou2020fish	0.2	other	cohortTGEN2	0.5623834345329828	0.08603572811036253	6.536626665280082	6.292185109643691e-11	0.001	10000
Niarchou2020fish	0.2	other	cohortROSMAP	-0.4302817313385206	0.09114650885474723	-4.720770293289297	2.349531588398828e-6	0.001	10000
Niarchou2020fish	0.2	other	cohortADC8	-0.20264488487972368	0.0865450022135124	-2.3414972522594084	0.019206567336340994	0.001	10000
Niarchou2020fish	0.2	other	cohortADC5	-0.6205791283077062	0.09453555416073647	-6.564505109395676	5.2205954367936163e-11	0.001	10000
Niarchou2020fish	0.2	other	cohortMIRAGE	0.39007560896564436	0.09839028756917706	3.9645743355652536	7.352703219023147e-5	0.001	10000
Niarchou2020fish	0.2	other	cohortADC2	1.3019007954076909	0.11072072720754383	11.758419839198702	6.391935474165509e-32	0.001	10000
Niarchou2020fish	0.2	other	cohortADC4	-0.23573298293762446	0.09814166595568644	-2.4019663885068363	0.016307206707392274	0.001	10000
Niarchou2020fish	0.2	other	cohortWHICAP	-1.8453906122530102	0.14312200592539304	-12.893828592753092	4.87616166554238e-38	0.001	10000
Niarchou2020fish	0.2	other	cohortUKS	4.440629371428209	0.3834393336074559	11.581048114313386	5.141356671440696e-31	0.001	10000
Niarchou2020fish	0.2	other	cohortADC6	-0.4839821338154398	0.10667196596377389	-4.537107096908682	5.703114832700865e-6	0.001	10000
Niarchou2020fish	0.2	other	cohortWASHU	0.5798599074231737	0.10979944152055449	5.28108248450994	1.2842285348794427e-7	0.001	10000
Niarchou2020fish	0.2	other	cohortTARC1	0.4626455083239842	0.1116176561869972	4.14491330608929	3.3994229641657924e-5	0.001	10000
Niarchou2020fish	0.2	other	cohortADNI	0.3573887682481848	0.11635184540254143	3.0716209700991857	0.0021289987701300804	0.001	10000
Niarchou2020fish	0.2	other	cohortMTV	0.6432970867751109	0.13296684148122498	4.838026380177985	1.3113474003182996e-6	0.001	10000
Niarchou2020fish	0.2	other	cohortOHSU	0.31373381974327835	0.14073528017280393	2.2292478428866986	0.025797418860443566	0.001	10000
Niarchou2020fish	0.2	other	cohortRMayo	-2.6482691528520164	0.30801450833199356	-8.597871467786765	8.120817559822377e-18	0.001	10000
Niarchou2020fish	0.2	other	cohortCHAP	-1.437789379245922	0.2265562457583953	-6.3462800349331925	2.205835588283504e-10	0.001	10000
