id.exposure	id.outcome	outcome	exposure	pt	outliers_removed	method	nsnp	n_outliers	b	se	pval
ipHWPQ	3lAxAm	Howard2019dep23andMe	Huang2017aaos	5e-6	TRUE	Weighted median	32	1	0.015111408150837294	0.009172370559233901	0.0994569360822107
ipHWPQ	3lAxAm	Howard2019dep23andMe	Huang2017aaos	5e-6	TRUE	Weighted mode	32	1	0.018775951830794446	0.011497366851233986	0.11257277723826696
ipHWPQ	3lAxAm	Howard2019dep23andMe	Huang2017aaos	5e-6	TRUE	MR Egger	32	1	0.021520335936647154	0.01067859040108118	0.052911809535181924
Y5l8p0	tvFEuB	Jansen2018insomnia23andMe	Huang2017aaos	5e-6	FALSE	Inverse variance weighted (fixed effects)	32	2	-4.067242412087144e-4	4.2531994492428385e-4	0.33893164149886384
Y5l8p0	tvFEuB	Jansen2018insomnia23andMe	Huang2017aaos	5e-6	FALSE	Weighted median	32	2	-4.193772556177873e-4	5.93034355760591e-4	0.479459634124454
Y5l8p0	tvFEuB	Jansen2018insomnia23andMe	Huang2017aaos	5e-6	FALSE	Weighted mode	32	2	-7.236416816038399e-4	4.500559689419682e-4	0.11799753706295792
Y5l8p0	tvFEuB	Jansen2018insomnia23andMe	Huang2017aaos	5e-6	FALSE	MR Egger	32	2	-0.0014901811243896576	9.620984874800287e-4	0.13189507755961055
Y5l8p0	tvFEuB	Jansen2018insomnia23andMe	Huang2017aaos	5e-6	TRUE	Inverse variance weighted (fixed effects)	30	2	-5.970055992364628e-4	4.262669109978943e-4	0.16135045269471646
Y5l8p0	tvFEuB	Jansen2018insomnia23andMe	Huang2017aaos	5e-6	TRUE	Weighted median	30	2	-4.205155228398582e-4	5.833942042784885e-4	0.4710273222596587
Y5l8p0	tvFEuB	Jansen2018insomnia23andMe	Huang2017aaos	5e-6	TRUE	Weighted mode	30	2	-7.064196382364635e-4	4.7999310839788513e-4	0.1518638894238761
Y5l8p0	tvFEuB	Jansen2018insomnia23andMe	Huang2017aaos	5e-6	TRUE	MR Egger	30	2	-9.317945278270571e-4	7.258170534382493e-4	0.20973904845706606
1ic8aE	hr5sEM	Liu2019smkint23andMe	Huang2017aaos	5e-6	FALSE	Inverse variance weighted (fixed effects)	36	2	9.136962145555775e-4	3.7817410804352465e-4	0.015688919835346326
1ic8aE	hr5sEM	Liu2019smkint23andMe	Huang2017aaos	5e-6	FALSE	Weighted median	36	2	7.842987942409595e-4	5.406283125174561e-4	0.14685862271936453
1ic8aE	hr5sEM	Liu2019smkint23andMe	Huang2017aaos	5e-6	FALSE	Weighted mode	36	2	7.91625931881472e-4	4.1218017845404657e-4	0.06296137511225292
1ic8aE	hr5sEM	Liu2019smkint23andMe	Huang2017aaos	5e-6	FALSE	MR Egger	36	2	4.729611178702098e-4	7.673988205901852e-4	0.541789954194251
1ic8aE	hr5sEM	Liu2019smkint23andMe	Huang2017aaos	5e-6	TRUE	Inverse variance weighted (fixed effects)	34	2	9.152346614134696e-4	3.788367040538518e-4	0.015696022387220586
1ic8aE	hr5sEM	Liu2019smkint23andMe	Huang2017aaos	5e-6	TRUE	Weighted median	34	2	7.842693998865491e-4	5.214480325558533e-4	0.13257565920244913
1ic8aE	hr5sEM	Liu2019smkint23andMe	Huang2017aaos	5e-6	TRUE	Weighted mode	34	2	9.021813375214155e-4	4.6347988114535697e-4	0.060144777680112844
1ic8aE	hr5sEM	Liu2019smkint23andMe	Huang2017aaos	5e-6	TRUE	MR Egger	34	2	4.191138030429427e-4	6.247336994376407e-4	0.5071183784045072
Y5yurG	MuVPGv	Liu2019smkcpd23andMe	Huang2017aaos	5e-6	FALSE	Inverse variance weighted (fixed effects)	36	0	0.0012006321979737946	7.124498563664414e-4	0.0919468237684177
Y5yurG	MuVPGv	Liu2019smkcpd23andMe	Huang2017aaos	5e-6	FALSE	Weighted median	36	0	0.0021939002632390277	0.001037769946291086	0.034510774161283404
Y5yurG	MuVPGv	Liu2019smkcpd23andMe	Huang2017aaos	5e-6	FALSE	Weighted mode	36	0	0.0013604658902718059	8.947594726226366e-4	0.13737337056476706
Y5yurG	MuVPGv	Liu2019smkcpd23andMe	Huang2017aaos	5e-6	FALSE	MR Egger	36	0	4.911756432118772e-4	0.0010379667166589114	0.6390879136445333
n27DcJ	3RBELw	Liu2019drnkwk23andMe	Huang2017aaos	5e-6	FALSE	Inverse variance weighted (fixed effects)	36	1	-2.939790685336091e-4	4.3029760490404466e-4	0.4944808472694568
n27DcJ	3RBELw	Liu2019drnkwk23andMe	Huang2017aaos	5e-6	FALSE	Weighted median	36	1	-1.741159069553817e-4	5.8523661972528e-4	0.7660743569035187
n27DcJ	3RBELw	Liu2019drnkwk23andMe	Huang2017aaos	5e-6	FALSE	Weighted mode	36	1	-3.930445423709489e-4	4.644766895799409e-4	0.403184597763088
n27DcJ	3RBELw	Liu2019drnkwk23andMe	Huang2017aaos	5e-6	FALSE	MR Egger	36	1	-7.886240547182787e-4	7.893674930842722e-4	0.3248240842265371
n27DcJ	3RBELw	Liu2019drnkwk23andMe	Huang2017aaos	5e-6	TRUE	Inverse variance weighted (fixed effects)	35	1	-3.334613537864797e-4	4.304455209991389e-4	0.43852352996794874
n27DcJ	3RBELw	Liu2019drnkwk23andMe	Huang2017aaos	5e-6	TRUE	Weighted median	35	1	-1.7512769624166487e-4	5.975119784423872e-4	0.7694496370642773
n27DcJ	3RBELw	Liu2019drnkwk23andMe	Huang2017aaos	5e-6	TRUE	Weighted mode	35	1	-3.90941787862871e-4	4.847205507367814e-4	0.4255430015641549
n27DcJ	3RBELw	Liu2019drnkwk23andMe	Huang2017aaos	5e-6	TRUE	MR Egger	35	1	-4.938350573508505e-4	7.221976546712575e-4	0.4988784680319316
vpuVeM	SKlzpI	Yengo2018bmi	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	9	1	0.013137204660653856	0.029224559103000373	0.653052120715839
vpuVeM	SKlzpI	Yengo2018bmi	Deming2017ab42	5e-6	FALSE	Weighted median	9	1	-0.029115878845372582	0.04111141102727181	0.47880932268985077
vpuVeM	SKlzpI	Yengo2018bmi	Deming2017ab42	5e-6	FALSE	Weighted mode	9	1	-0.03293619149324792	0.051566538053864706	0.5408603455911187
vpuVeM	SKlzpI	Yengo2018bmi	Deming2017ab42	5e-6	FALSE	MR Egger	9	1	-0.120248416286665	0.18909541966089538	0.5450541811957372
vpuVeM	SKlzpI	Yengo2018bmi	Deming2017ab42	5e-6	TRUE	Inverse variance weighted (fixed effects)	8	1	-0.02689612709308006	0.030679085733359156	0.3806536333041706
vpuVeM	SKlzpI	Yengo2018bmi	Deming2017ab42	5e-6	TRUE	Weighted median	8	1	-0.036129702873804334	0.04135421865234358	0.38230111937934086
vpuVeM	SKlzpI	Yengo2018bmi	Deming2017ab42	5e-6	TRUE	Weighted mode	8	1	-0.03657268735044664	0.06298595072754272	0.5796821542083999
vpuVeM	SKlzpI	Yengo2018bmi	Deming2017ab42	5e-6	TRUE	MR Egger	8	1	0.02793481212177213	0.1129588320613099	0.8129202886670017
Aw3xE3	t0ajyL	Xue2018diab	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	8	0	0.06699385476791264	0.14401617654893129	0.6418005225452361
Aw3xE3	t0ajyL	Xue2018diab	Deming2017ab42	5e-6	FALSE	Weighted median	8	0	-0.005730124919774836	0.21040913129963407	0.9782736941834873
Aw3xE3	t0ajyL	Xue2018diab	Deming2017ab42	5e-6	FALSE	Weighted mode	8	0	-0.22289819140589695	0.33332173922020947	0.5251069364415819
Aw3xE3	t0ajyL	Xue2018diab	Deming2017ab42	5e-6	FALSE	MR Egger	8	0	-0.9051669820361532	0.4745909421386148	0.10510688060587449
syncqZ	I0wYWI	Niarchou2020meat	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	-0.02436516255116196	0.036907459005215276	0.5091453443577794
syncqZ	I0wYWI	Niarchou2020meat	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	-0.0037423206918737214	0.05540912601474742	0.9461519871074578
syncqZ	I0wYWI	Niarchou2020meat	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	0.04674714379876299	0.09449039380096215	0.6314796823567097
syncqZ	I0wYWI	Niarchou2020meat	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	-0.028766884707124723	0.15438748331076313	0.8563188891437777
dQJrOD	N3zfD8	Niarchou2020fish	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	0.02956060510137395	0.036751020431085725	0.4211960971132365
dQJrOD	N3zfD8	Niarchou2020fish	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	0.04568232714558135	0.052379464373172736	0.38313095422983795
dQJrOD	N3zfD8	Niarchou2020fish	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	-0.07528882204935583	0.10422355964706127	0.4866116915269565
dQJrOD	N3zfD8	Niarchou2020fish	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	0.0914701376159918	0.13194809204421457	0.5056607824072445
yE9l1n	w2b3XN	Willer2013hdl	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	9	0	-0.12006179160770142	0.08058653902701582	0.13626388830494704
yE9l1n	w2b3XN	Willer2013hdl	Deming2017ab42	5e-6	FALSE	Weighted median	9	0	-0.16737812480917164	0.10558036665775732	0.11289481310289334
yE9l1n	w2b3XN	Willer2013hdl	Deming2017ab42	5e-6	FALSE	Weighted mode	9	0	-0.20895213949200186	0.16320578876325414	0.23631251807386072
yE9l1n	w2b3XN	Willer2013hdl	Deming2017ab42	5e-6	FALSE	MR Egger	9	0	-0.10933345728964632	0.28438350087602077	0.712052104456056
SSK6Cu	94wsvv	Willer2013ldl	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	9	1	0.0522167469617293	0.08790126075270556	0.5524862573208278
SSK6Cu	94wsvv	Willer2013ldl	Deming2017ab42	5e-6	FALSE	Weighted median	9	1	0.16645585274192898	0.12124199166806264	0.16977645526767077
SSK6Cu	94wsvv	Willer2013ldl	Deming2017ab42	5e-6	FALSE	Weighted mode	9	1	0.3260000338552811	0.16363689252901323	0.081492873586735
SSK6Cu	94wsvv	Willer2013ldl	Deming2017ab42	5e-6	FALSE	MR Egger	9	1	-0.2300315373719138	0.4753394083168377	0.6432068884829771
SSK6Cu	94wsvv	Willer2013ldl	Deming2017ab42	5e-6	TRUE	Inverse variance weighted (fixed effects)	8	1	0.1501173769272944	0.09257609780515853	0.10489833435609129
SSK6Cu	94wsvv	Willer2013ldl	Deming2017ab42	5e-6	TRUE	Weighted median	8	1	0.2313054167270424	0.12514725422218417	0.06456386971214165
SSK6Cu	94wsvv	Willer2013ldl	Deming2017ab42	5e-6	TRUE	Weighted mode	8	1	0.33661004837861674	0.20087651892079386	0.13770244736466575
SSK6Cu	94wsvv	Willer2013ldl	Deming2017ab42	5e-6	TRUE	MR Egger	8	1	-0.15985662417067928	0.3129988233638093	0.627784240597001
lPD0p9	u2BH0E	Willer2013tc	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	9	0	0.08650144199376779	0.08534580823794742	0.31080201203288144
lPD0p9	u2BH0E	Willer2013tc	Deming2017ab42	5e-6	FALSE	Weighted median	9	0	0.1451810090372194	0.11508006496692912	0.2071052729096554
lPD0p9	u2BH0E	Willer2013tc	Deming2017ab42	5e-6	FALSE	Weighted mode	9	0	0.12347827541148071	0.14935304710174474	0.43234188475004465
lPD0p9	u2BH0E	Willer2013tc	Deming2017ab42	5e-6	FALSE	MR Egger	9	0	0.1416546184526098	0.4496585829523282	0.7619242560577635
GTV2aQ	kKgAiC	Willer2013tg	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	9	0	0.023538143273790064	0.07877977086306666	0.7651047801819222
GTV2aQ	kKgAiC	Willer2013tg	Deming2017ab42	5e-6	FALSE	Weighted median	9	0	-0.04338715126115985	0.10516403734310471	0.6799243021520671
GTV2aQ	kKgAiC	Willer2013tg	Deming2017ab42	5e-6	FALSE	Weighted mode	9	0	-0.05260243661347441	0.1547637282819711	0.7426920335220387
GTV2aQ	kKgAiC	Willer2013tg	Deming2017ab42	5e-6	FALSE	MR Egger	9	0	-0.06546137419410314	0.28248323803316816	0.8233720595763308
cudhA1	IJ3KdS	Dashti2019slepdur	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	0.0025381058923178595	0.03426275013933274	0.9409485554589412
cudhA1	IJ3KdS	Dashti2019slepdur	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	0.01580088905059314	0.044987629182950614	0.725417738687687
cudhA1	IJ3KdS	Dashti2019slepdur	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	0.0046796713292249215	0.06730058584168667	0.9459354838163623
cudhA1	IJ3KdS	Dashti2019slepdur	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	0.00993898521553379	0.10781408356475335	0.9285693685791485
JaXGfK	ccaTic	Klimentidis2018mvpa	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	-0.027640076338762188	0.033388914909781936	0.40777134714051394
JaXGfK	ccaTic	Klimentidis2018mvpa	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	-0.01647123388249623	0.04444422378719819	0.7109320536467938
JaXGfK	ccaTic	Klimentidis2018mvpa	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	-0.016129303975885412	0.06606605246260845	0.8120591400271575
JaXGfK	ccaTic	Klimentidis2018mvpa	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	0.02879605840150513	0.10281848073180984	0.7857568058488154
wTSVlM	c3tX4R	Day2018sociso	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	0.008314994370840392	0.030908497688518777	0.7879145329905333
wTSVlM	c3tX4R	Day2018sociso	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	-0.017026232492595668	0.043713844290525446	0.6969115531869148
wTSVlM	c3tX4R	Day2018sociso	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	-0.02237248041469697	0.06183124355767257	0.7250068599932895
wTSVlM	c3tX4R	Day2018sociso	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	-0.08942854674167419	0.10538809608323911	0.41812093642735226
u8jrnz	2Z46EZ	Wells2019hdiff	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	-0.012778854118342165	0.01996845367389573	0.5222037324936033
u8jrnz	2Z46EZ	Wells2019hdiff	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	0.015215308191654677	0.03200480219392227	0.6344968794663125
u8jrnz	2Z46EZ	Wells2019hdiff	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	0.0499116128974037	0.0570784153876309	0.4023916815887294
u8jrnz	2Z46EZ	Wells2019hdiff	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	-0.11795332757284503	0.08457192540011577	0.19656663921557863
b23J1N	ZOLUJE	Evangelou2018dbp	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	0.17364319861672364	0.2651894979380587	0.5126035350483515
b23J1N	ZOLUJE	Evangelou2018dbp	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	0.19307273728604119	0.3694709218398672	0.6012766913188519
b23J1N	ZOLUJE	Evangelou2018dbp	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	0.14062038614640482	0.5950251147006247	0.8179493419363804
b23J1N	ZOLUJE	Evangelou2018dbp	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	0.5970551211474591	1.0399262191766723	0.5799421639617293
SMqNeA	1Y3vmG	Evangelou2018sbp	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	-0.11219410463382054	0.46200830849968855	0.8081293356107615
SMqNeA	1Y3vmG	Evangelou2018sbp	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	0.10591886401525805	0.6480487054792974	0.8701698439941831
SMqNeA	1Y3vmG	Evangelou2018sbp	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	0.16510588469774756	0.925169494794416	0.861925210297675
SMqNeA	1Y3vmG	Evangelou2018sbp	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	-2.444955427348417	1.69579241487953	0.1832418425695658
wsi1KR	Ikk9PN	Evangelou2018pp	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	-0.23664923631550544	0.3139098112516406	0.4509233703189933
wsi1KR	Ikk9PN	Evangelou2018pp	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	-0.2859498008205948	0.4605498652316108	0.5346734370839699
wsi1KR	Ikk9PN	Evangelou2018pp	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	-0.3042460678250172	0.6919241529352854	0.6694976451122887
wsi1KR	Ikk9PN	Evangelou2018pp	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	-3.0830569820753477	0.9835351957597497	0.012030878894930652
0egQuL	axQDXa	Lee2018education23andMe	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	1	0.015014596691220482	0.022927359576394104	0.5125470554294707
0egQuL	axQDXa	Lee2018education23andMe	Deming2017ab42	5e-6	FALSE	Weighted median	11	1	0.02167026448014453	0.03723484774255149	0.5605742227111937
0egQuL	axQDXa	Lee2018education23andMe	Deming2017ab42	5e-6	FALSE	Weighted mode	11	1	0.028625559234591647	0.05734101398932814	0.6284262696894586
0egQuL	axQDXa	Lee2018education23andMe	Deming2017ab42	5e-6	FALSE	MR Egger	11	1	-0.13536792244721588	0.14233958278461098	0.3664328692278461
0egQuL	axQDXa	Lee2018education23andMe	Deming2017ab42	5e-6	TRUE	Inverse variance weighted (fixed effects)	10	1	0.05367695060134654	0.02448902838990544	0.028388352317198693
0egQuL	axQDXa	Lee2018education23andMe	Deming2017ab42	5e-6	TRUE	Weighted median	10	1	0.03783349509496358	0.03667354599381646	0.30224593028593794
0egQuL	axQDXa	Lee2018education23andMe	Deming2017ab42	5e-6	TRUE	Weighted mode	10	1	0.03061282862344289	0.056059787791653284	0.5982880654179652
0egQuL	axQDXa	Lee2018education23andMe	Deming2017ab42	5e-6	TRUE	MR Egger	10	1	0.05059605872017552	0.14440768892451036	0.7351077280659379
CZbXHv	JgApgd	SanchezRoige2019auditt23andMe	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	-0.02742430334626662	0.023966820195626667	0.2525153134247599
CZbXHv	JgApgd	SanchezRoige2019auditt23andMe	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	-0.06262918794500576	0.03477203350900751	0.07168132623421422
CZbXHv	JgApgd	SanchezRoige2019auditt23andMe	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	-0.06535278041120818	0.03993022371231904	0.13274101425566273
CZbXHv	JgApgd	SanchezRoige2019auditt23andMe	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	-0.11297221485409147	0.08863047598847038	0.2343592770351475
zcVeVr	J2cVLs	Howard2019dep23andMe	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	1	0.029430768269328646	0.053870688363642345	0.584844283696311
zcVeVr	J2cVLs	Howard2019dep23andMe	Deming2017ab42	5e-6	FALSE	Weighted median	11	1	0.004551423421258243	0.07147065642866442	0.9492231136004574
zcVeVr	J2cVLs	Howard2019dep23andMe	Deming2017ab42	5e-6	FALSE	Weighted mode	11	1	0.0065727946875733245	0.0966937777184616	0.947145204220643
zcVeVr	J2cVLs	Howard2019dep23andMe	Deming2017ab42	5e-6	FALSE	MR Egger	11	1	-0.43183418709005483	0.20100411288322825	0.06019462785532101
zcVeVr	J2cVLs	Howard2019dep23andMe	Deming2017ab42	5e-6	TRUE	Inverse variance weighted (fixed effects)	10	1	-0.03227561416362949	0.05612258486464517	0.565229504832871
zcVeVr	J2cVLs	Howard2019dep23andMe	Deming2017ab42	5e-6	TRUE	Weighted median	10	1	6.932022864318938e-4	0.07120249167851594	0.9922322007050571
zcVeVr	J2cVLs	Howard2019dep23andMe	Deming2017ab42	5e-6	TRUE	Weighted mode	10	1	0.006196028071734638	0.11077535478959229	0.9566170087425698
zcVeVr	J2cVLs	Howard2019dep23andMe	Deming2017ab42	5e-6	TRUE	MR Egger	10	1	-0.25639215998088943	0.1798006205297928	0.1917063957835636
0NoPrR	zQl8vY	Jansen2018insomnia23andMe	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	0.007278439199206404	0.007977528479328639	0.36157519415584843
0NoPrR	zQl8vY	Jansen2018insomnia23andMe	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	0.0012125845021183764	0.011537858051926156	0.9162995113801535
0NoPrR	zQl8vY	Jansen2018insomnia23andMe	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	-0.007602233326839264	0.015136707205112888	0.6263738750271712
0NoPrR	zQl8vY	Jansen2018insomnia23andMe	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	0.008914539258133868	0.02498816521710606	0.7294997774127134
QVJR26	3jtIQe	Liu2019smkint23andMe	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	-0.002069712047422353	0.008414267995922249	0.8057004372660423
QVJR26	3jtIQe	Liu2019smkint23andMe	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	-0.005087337562600158	0.012862216995956414	0.6924549482949856
QVJR26	3jtIQe	Liu2019smkint23andMe	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	-0.019505891558261754	0.020963279863855624	0.374040307021251
QVJR26	3jtIQe	Liu2019smkint23andMe	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	-0.004860341339873391	0.03276668968153998	0.8853511682030037
mUNiYm	MbNYjt	Liu2019smkcpd23andMe	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	-0.009942759885261462	0.016403010815825406	0.5444121203362757
mUNiYm	MbNYjt	Liu2019smkcpd23andMe	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	0.014820366700311104	0.024418720328622565	0.5438997386706439
mUNiYm	MbNYjt	Liu2019smkcpd23andMe	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	0.003279429882854068	0.029058511913664813	0.9123780713186835
mUNiYm	MbNYjt	Liu2019smkcpd23andMe	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	-0.06067347946728472	0.05054036876747566	0.26059020621486106
FGLJq8	wRPTHX	Liu2019drnkwk23andMe	Deming2017ab42	5e-6	FALSE	Inverse variance weighted (fixed effects)	11	0	0.002108721641671378	0.009667483384442363	0.8273315718055025
FGLJq8	wRPTHX	Liu2019drnkwk23andMe	Deming2017ab42	5e-6	FALSE	Weighted median	11	0	0.008321275709445311	0.013617111216241044	0.5411402322542271
FGLJq8	wRPTHX	Liu2019drnkwk23andMe	Deming2017ab42	5e-6	FALSE	Weighted mode	11	0	0.010839699330337488	0.015113609475737949	0.48965540235347205
FGLJq8	wRPTHX	Liu2019drnkwk23andMe	Deming2017ab42	5e-6	FALSE	MR Egger	11	0	-0.025586294851483678	0.035361048956484696	0.48770714277197635
R5tqeS	7UuubO	Yengo2018bmi	Deming2017ptau	5e-6	FALSE	Inverse variance weighted (fixed effects)	10	3	0.036122617500501365	0.018452772276592064	0.05028033723165417
R5tqeS	7UuubO	Yengo2018bmi	Deming2017ptau	5e-6	FALSE	Weighted median	10	3	0.013435649366875002	0.03058604208325373	0.6604630983623299
R5tqeS	7UuubO	Yengo2018bmi	Deming2017ptau	5e-6	FALSE	Weighted mode	10	3	0.010337626450814319	0.0401286111261451	0.8024996142220375
R5tqeS	7UuubO	Yengo2018bmi	Deming2017ptau	5e-6	FALSE	MR Egger	10	3	0.02941896179238052	0.1494868681637488	0.8488920730713839
R5tqeS	7UuubO	Yengo2018bmi	Deming2017ptau	5e-6	TRUE	Inverse variance weighted (fixed effects)	7	3	0.04726783409571665	0.021034240526737028	0.02462819335955553
R5tqeS	7UuubO	Yengo2018bmi	Deming2017ptau	5e-6	TRUE	Weighted median	7	3	0.02292157053440571	0.029554087122589143	0.4379967803332973
R5tqeS	7UuubO	Yengo2018bmi	Deming2017ptau	5e-6	TRUE	Weighted mode	7	3	0.005134227468123281	0.044336689294269295	0.9115888541118413
R5tqeS	7UuubO	Yengo2018bmi	Deming2017ptau	5e-6	TRUE	MR Egger	7	3	0.08930274576103964	0.12047352828956435	0.4918579948156331
Lr95sA	BqIVCU	Xue2018diab	Deming2017ptau	5e-6	FALSE	Inverse variance weighted (fixed effects)	8	0	0.022401191933199303	0.0940082550377794	0.8116564669035615
Lr95sA	BqIVCU	Xue2018diab	Deming2017ptau	5e-6	FALSE	Weighted median	8	0	-0.012510350635611206	0.13993519884402914	0.9287632064869603
Lr95sA	BqIVCU	Xue2018diab	Deming2017ptau	5e-6	FALSE	Weighted mode	8	0	-0.2407498874297309	0.3126468960405556	0.46646459178496735
Lr95sA	BqIVCU	Xue2018diab	Deming2017ptau	5e-6	FALSE	MR Egger	8	0	-0.4013179412248856	0.4765489034116681	0.431992793766599
b7lex7	95q6x2	Niarchou2020meat	Deming2017ptau	5e-6	FALSE	Inverse variance weighted (fixed effects)	12	0	0.026284827395975284	0.023855913129620664	0.27054166177104216
b7lex7	95q6x2	Niarchou2020meat	Deming2017ptau	5e-6	FALSE	Weighted median	12	0	0.02133662214976693	0.03128765314303655	0.49527042433024177
b7lex7	95q6x2	Niarchou2020meat	Deming2017ptau	5e-6	FALSE	Weighted mode	12	0	0.018650923230418642	0.04405190364853892	0.6801738811392923
b7lex7	95q6x2	Niarchou2020meat	Deming2017ptau	5e-6	FALSE	MR Egger	12	0	-0.025206092971296806	0.07623485487818693	0.747741625663775
zfvdFW	JVQasL	Niarchou2020fish	Deming2017ptau	5e-6	FALSE	Inverse variance weighted (fixed effects)	12	0	-0.029817596558950787	0.023757194709144534	0.2094433545811358
zfvdFW	JVQasL	Niarchou2020fish	Deming2017ptau	5e-6	FALSE	Weighted median	12	0	-0.0247424796429693	0.03209016662460458	0.44068917807246977
zfvdFW	JVQasL	Niarchou2020fish	Deming2017ptau	5e-6	FALSE	Weighted mode	12	0	-0.027502810863536453	0.0455795851985222	0.5584781813890012
zfvdFW	JVQasL	Niarchou2020fish	Deming2017ptau	5e-6	FALSE	MR Egger	12	0	-0.057301567551616396	0.0759260899137619	0.4678288947440602
DMIPBN	vIsjTK	Willer2013hdl	Deming2017ptau	5e-6	FALSE	Inverse variance weighted (fixed effects)	10	0	-0.07490633789386575	0.0523646856786019	0.1525809324174905
DMIPBN	vIsjTK	Willer2013hdl	Deming2017ptau	5e-6	FALSE	Weighted median	10	0	-0.0029713477392767054	0.07213623118956358	0.9671438027110949
DMIPBN	vIsjTK	Willer2013hdl	Deming2017ptau	5e-6	FALSE	Weighted mode	10	0	0.017012194897504496	0.1142731349206434	0.8849361870635811
DMIPBN	vIsjTK	Willer2013hdl	Deming2017ptau	5e-6	FALSE	MR Egger	10	0	0.33418729711881084	0.20738651972105634	0.14575307089932382
KIAlth	HBkmLm	Willer2013ldl	Deming2017ptau	5e-6	FALSE	Inverse variance weighted (fixed effects)	10	0	0.0728279965653755	0.05696714017011581	0.20110097232184948
KIAlth	HBkmLm	Willer2013ldl	Deming2017ptau	5e-6	FALSE	Weighted median	10	0	0.08964564317503097	0.0711448394248273	0.20765341332346263
KIAlth	HBkmLm	Willer2013ldl	Deming2017ptau	5e-6	FALSE	Weighted mode	10	0	0.08422129492796959	0.1042191448085205	0.43985977946717003
KIAlth	HBkmLm	Willer2013ldl	Deming2017ptau	5e-6	FALSE	MR Egger	10	0	0.2091677095688098	0.19538585997684388	0.31560984592474434
