id.exposure	id.outcome	outcome	exposure	pt	outliers_removed	method	nsnp	n_outliers	b	se	pval
QYkYE1	x8MYSp	Deming2017ptau	Niarchou2020fish	5e-8	FALSE	MR Egger	42	0	0.3350153472661279	0.2603494133214695	0.2055644504451167
RHDBzg	f7hCPk	Deming2017ptau	Niarchou2020fish	5e-6	FALSE	Inverse variance weighted (fixed effects)	119	0	-0.047816174381799505	0.036653579720233	0.19204847550396154
RHDBzg	f7hCPk	Deming2017ptau	Niarchou2020fish	5e-6	FALSE	Weighted median	119	0	-0.024604281865848572	0.05458607852273887	0.6521749313866946
RHDBzg	f7hCPk	Deming2017ptau	Niarchou2020fish	5e-6	FALSE	Weighted mode	119	0	0.05868875235121429	0.11924866765104608	0.6235246097524887
RHDBzg	f7hCPk	Deming2017ptau	Niarchou2020fish	5e-6	FALSE	MR Egger	119	0	0.27935719482734295	0.16301409008692994	0.08923214186897499
k2dTZa	IDBwEe	Deming2017tau	Niarchou2020fish	5e-8	FALSE	Inverse variance weighted (fixed effects)	40	0	0.006204301271978548	0.055734657159452534	0.9113637453101485
k2dTZa	IDBwEe	Deming2017tau	Niarchou2020fish	5e-8	FALSE	Weighted median	40	0	0.0756810303123367	0.08020141361521281	0.3453551207529612
k2dTZa	IDBwEe	Deming2017tau	Niarchou2020fish	5e-8	FALSE	Weighted mode	40	0	0.183790132427736	0.18351680767969727	0.32276384902276267
k2dTZa	IDBwEe	Deming2017tau	Niarchou2020fish	5e-8	FALSE	MR Egger	40	0	0.2136768262220989	0.2906159879606891	0.46669818237451666
65INkS	pZ3iwM	Deming2017tau	Niarchou2020fish	5e-6	FALSE	Inverse variance weighted (fixed effects)	115	0	-0.030326325052216337	0.0392013185841116	0.43916458054024493
65INkS	pZ3iwM	Deming2017tau	Niarchou2020fish	5e-6	FALSE	Weighted median	115	0	0.01520275937225652	0.05912403302698248	0.7970758503263903
65INkS	pZ3iwM	Deming2017tau	Niarchou2020fish	5e-6	FALSE	Weighted mode	115	0	0.2121299246408559	0.15256945269622646	0.16712122663468812
65INkS	pZ3iwM	Deming2017tau	Niarchou2020fish	5e-6	FALSE	MR Egger	115	0	0.1618940766714561	0.17409820021052758	0.35440466921199854
ftkWJ8	pnYgic	Hilbar2017hipv	Niarchou2020fish	5e-8	FALSE	Inverse variance weighted (fixed effects)	45	1	0.1370673242802813	0.07955510852939375	0.08490245494074805
ftkWJ8	pnYgic	Hilbar2017hipv	Niarchou2020fish	5e-8	FALSE	Weighted median	45	1	0.3015298233818786	0.12068397705079557	0.012471749879974672
ftkWJ8	pnYgic	Hilbar2017hipv	Niarchou2020fish	5e-8	FALSE	Weighted mode	45	1	0.4702637851124636	0.24031026888821241	0.056722796592384155
ftkWJ8	pnYgic	Hilbar2017hipv	Niarchou2020fish	5e-8	FALSE	MR Egger	45	1	0.28858044573644726	0.5145176130655116	0.5777934275154686
ftkWJ8	pnYgic	Hilbar2017hipv	Niarchou2020fish	5e-8	TRUE	Inverse variance weighted (fixed effects)	44	1	0.19036847442911117	0.08069048192248673	0.018312248028660435
ftkWJ8	pnYgic	Hilbar2017hipv	Niarchou2020fish	5e-8	TRUE	Weighted median	44	1	0.31834243876105434	0.11935725101300887	0.007649991127964953
ftkWJ8	pnYgic	Hilbar2017hipv	Niarchou2020fish	5e-8	TRUE	Weighted mode	44	1	0.4713556141236621	0.24187175884578213	0.05786512395035328
ftkWJ8	pnYgic	Hilbar2017hipv	Niarchou2020fish	5e-8	TRUE	MR Egger	44	1	0.3340184734539286	0.4623180499563017	0.47399947181274515
ZLw0ic	oXt56R	Hilbar2017hipv	Niarchou2020fish	5e-6	FALSE	Inverse variance weighted (fixed effects)	136	1	0.11767712665589025	0.055009855470715095	0.03241940969215187
ZLw0ic	oXt56R	Hilbar2017hipv	Niarchou2020fish	5e-6	FALSE	Weighted median	136	1	0.2302478636112204	0.08356419379197663	0.005863096305559415
ZLw0ic	oXt56R	Hilbar2017hipv	Niarchou2020fish	5e-6	FALSE	Weighted mode	136	1	0.45894541016714907	0.2045930084770757	0.026512573191915776
ZLw0ic	oXt56R	Hilbar2017hipv	Niarchou2020fish	5e-6	FALSE	MR Egger	136	1	0.5288987968830825	0.26010863952027014	0.04398891166677919
ZLw0ic	oXt56R	Hilbar2017hipv	Niarchou2020fish	5e-6	TRUE	Inverse variance weighted (fixed effects)	135	1	0.1425226921788146	0.05538106083804949	0.010067810487250296
ZLw0ic	oXt56R	Hilbar2017hipv	Niarchou2020fish	5e-6	TRUE	Weighted median	135	1	0.2334444565522344	0.08365396320556635	0.005261101513887419
ZLw0ic	oXt56R	Hilbar2017hipv	Niarchou2020fish	5e-6	TRUE	Weighted mode	135	1	0.46090004473813906	0.20420745459104733	0.025625272056073636
ZLw0ic	oXt56R	Hilbar2017hipv	Niarchou2020fish	5e-6	TRUE	MR Egger	135	1	0.588492693206404	0.2507550105791006	0.02040761923059878
l2bcZ9	nHRW8b	Grasby2020thickness	Niarchou2020fish	5e-8	FALSE	Inverse variance weighted (fixed effects)	45	1	-0.0013941358094148476	0.007094242718914422	0.8442059126861963
l2bcZ9	nHRW8b	Grasby2020thickness	Niarchou2020fish	5e-8	FALSE	Weighted median	45	1	-0.005467701130839298	0.010912203819003841	0.6163268146913277
l2bcZ9	nHRW8b	Grasby2020thickness	Niarchou2020fish	5e-8	FALSE	Weighted mode	45	1	-0.012034120100289925	0.022267823805028616	0.591628274794567
l2bcZ9	nHRW8b	Grasby2020thickness	Niarchou2020fish	5e-8	FALSE	MR Egger	45	1	-0.028739875052993444	0.04606752886932008	0.5360126510493511
l2bcZ9	nHRW8b	Grasby2020thickness	Niarchou2020fish	5e-8	TRUE	Inverse variance weighted (fixed effects)	44	1	-0.005860150278953141	0.007178286073340921	0.4142875237668951
l2bcZ9	nHRW8b	Grasby2020thickness	Niarchou2020fish	5e-8	TRUE	Weighted median	44	1	-0.009394801828150143	0.010742784029606614	0.38183400144923935
l2bcZ9	nHRW8b	Grasby2020thickness	Niarchou2020fish	5e-8	TRUE	Weighted mode	44	1	-0.012763926166952988	0.02351997625874278	0.5901489689427012
l2bcZ9	nHRW8b	Grasby2020thickness	Niarchou2020fish	5e-8	TRUE	MR Egger	44	1	-0.0385123419116516	0.04098840402046362	0.3527999097556781
uy1Flo	i7IzQs	Grasby2020thickness	Niarchou2020fish	5e-6	FALSE	Inverse variance weighted (fixed effects)	136	0	-0.006814799673831759	0.0048942063528983155	0.16379470346052014
uy1Flo	i7IzQs	Grasby2020thickness	Niarchou2020fish	5e-6	FALSE	Weighted median	136	0	-0.005549050408412578	0.007534760727400076	0.4614507596303945
uy1Flo	i7IzQs	Grasby2020thickness	Niarchou2020fish	5e-6	FALSE	Weighted mode	136	0	0.00403134866081023	0.020221082611802107	0.8422782650021748
uy1Flo	i7IzQs	Grasby2020thickness	Niarchou2020fish	5e-6	FALSE	MR Egger	136	0	0.0015975911724903824	0.021231360476136295	0.9401305986848009
OeLDTu	4QfuEg	Grasby2020surfarea	Niarchou2020fish	5e-8	FALSE	Inverse variance weighted (fixed effects)	44	0	291.64667088747683	1041.628137691472	0.7794842868154848
OeLDTu	4QfuEg	Grasby2020surfarea	Niarchou2020fish	5e-8	FALSE	Weighted median	44	0	-596.0045794679227	1642.9001794163694	0.7167723015544264
OeLDTu	4QfuEg	Grasby2020surfarea	Niarchou2020fish	5e-8	FALSE	Weighted mode	44	0	-2092.6664129383316	3640.663437390153	0.5684195616201748
OeLDTu	4QfuEg	Grasby2020surfarea	Niarchou2020fish	5e-8	FALSE	MR Egger	44	0	1694.9862737572837	7055.276764609553	0.8113100625440406
r2S2kN	2retRt	Grasby2020surfarea	Niarchou2020fish	5e-6	FALSE	Inverse variance weighted (fixed effects)	134	1	442.80597581654735	713.4959124503299	0.5348532352640717
r2S2kN	2retRt	Grasby2020surfarea	Niarchou2020fish	5e-6	FALSE	Weighted median	134	1	-258.74969918525176	1127.6067483749794	0.8185051660747684
r2S2kN	2retRt	Grasby2020surfarea	Niarchou2020fish	5e-6	FALSE	Weighted mode	134	1	-1034.5499887924598	3433.024548591794	0.7636164748848593
r2S2kN	2retRt	Grasby2020surfarea	Niarchou2020fish	5e-6	FALSE	MR Egger	134	1	2744.05543203832	3534.2650157087483	0.43889315851209787
r2S2kN	2retRt	Grasby2020surfarea	Niarchou2020fish	5e-6	TRUE	Inverse variance weighted (fixed effects)	133	1	220.83265542823602	716.0557222588433	0.7577768443386761
r2S2kN	2retRt	Grasby2020surfarea	Niarchou2020fish	5e-6	TRUE	Weighted median	133	1	-281.3087131839874	1140.3553938499851	0.8051519191840826
r2S2kN	2retRt	Grasby2020surfarea	Niarchou2020fish	5e-6	TRUE	Weighted mode	133	1	-1073.6775804536446	3397.518556389204	0.7524878625145268
r2S2kN	2retRt	Grasby2020surfarea	Niarchou2020fish	5e-6	TRUE	MR Egger	133	1	2316.5904794521957	3424.288784997687	0.4999050396715842
1GiVam	WoiSjc	Beecham2014npany	Niarchou2020fish	5e-8	FALSE	Inverse variance weighted (fixed effects)	45	0	0.15604933770376908	0.6731190963865211	0.8166698963414046
1GiVam	WoiSjc	Beecham2014npany	Niarchou2020fish	5e-8	FALSE	Weighted median	45	0	0.21104027954938115	0.9539699591124481	0.8249186518821026
1GiVam	WoiSjc	Beecham2014npany	Niarchou2020fish	5e-8	FALSE	Weighted mode	45	0	0.7476942367065043	1.7394925725156125	0.6694137210290627
1GiVam	WoiSjc	Beecham2014npany	Niarchou2020fish	5e-8	FALSE	MR Egger	45	0	1.175538603178084	3.619388126668441	0.7469154333579966
Sgp54x	VAElKf	Beecham2014npany	Niarchou2020fish	5e-6	FALSE	Inverse variance weighted (fixed effects)	133	0	0.10775491289938716	0.47279260462956996	0.8197149745502085
Sgp54x	VAElKf	Beecham2014npany	Niarchou2020fish	5e-6	FALSE	Weighted median	133	0	0.1346636766412912	0.7135205514805188	0.8503034016693103
Sgp54x	VAElKf	Beecham2014npany	Niarchou2020fish	5e-6	FALSE	Weighted mode	133	0	1.1383025833849594	1.533225934171874	0.4591500385339262
Sgp54x	VAElKf	Beecham2014npany	Niarchou2020fish	5e-6	FALSE	MR Egger	133	0	0.4221267789522866	2.004982972807565	0.8335742747293384
pGM2WK	dNt2KA	Beecham2014braak4	Niarchou2020fish	5e-8	FALSE	Inverse variance weighted (fixed effects)	45	0	0.011276494916546226	0.41451226774430333	0.9782968268050604
pGM2WK	dNt2KA	Beecham2014braak4	Niarchou2020fish	5e-8	FALSE	Weighted median	45	0	-0.2337855832088192	0.5945197523927724	0.6941464078453872
pGM2WK	dNt2KA	Beecham2014braak4	Niarchou2020fish	5e-8	FALSE	Weighted mode	45	0	-0.5369786170720907	1.1125618035567535	0.631736540214172
pGM2WK	dNt2KA	Beecham2014braak4	Niarchou2020fish	5e-8	FALSE	MR Egger	45	0	-1.8625481170368858	2.087612877592231	0.37725665735349656
7NwwfV	TUF8ct	Beecham2014braak4	Niarchou2020fish	5e-6	FALSE	Inverse variance weighted (fixed effects)	134	0	-0.18350840263312593	0.2898964069846356	0.5267246843115829
7NwwfV	TUF8ct	Beecham2014braak4	Niarchou2020fish	5e-6	FALSE	Weighted median	134	0	-0.22409766144108573	0.43906189297590215	0.6097705050650213
7NwwfV	TUF8ct	Beecham2014braak4	Niarchou2020fish	5e-6	FALSE	Weighted mode	134	0	0.06555253334170352	0.9388181290454195	0.944438199873193
7NwwfV	TUF8ct	Beecham2014braak4	Niarchou2020fish	5e-6	FALSE	MR Egger	134	0	-2.4646511397953725	1.2233657223727294	0.04597310628090292
OGZs9v	7lvQkl	Beecham2014vbiany	Niarchou2020fish	5e-8	FALSE	Inverse variance weighted (fixed effects)	45	0	-0.1511225913082524	0.5457723868913893	0.7818594006577615
OGZs9v	7lvQkl	Beecham2014vbiany	Niarchou2020fish	5e-8	FALSE	Weighted median	45	0	-0.9998710782100568	0.8196886626445493	0.22253383318961698
OGZs9v	7lvQkl	Beecham2014vbiany	Niarchou2020fish	5e-8	FALSE	Weighted mode	45	0	-2.0632160950242273	1.661247240536079	0.22082777014487875
OGZs9v	7lvQkl	Beecham2014vbiany	Niarchou2020fish	5e-8	FALSE	MR Egger	45	0	-4.517870520402053	2.9142985151864456	0.12841282328730821
cmYk9j	BNpcnM	Beecham2014vbiany	Niarchou2020fish	5e-6	FALSE	Inverse variance weighted (fixed effects)	133	0	0.2269478666233163	0.38191862011835853	0.5523576510134758
cmYk9j	BNpcnM	Beecham2014vbiany	Niarchou2020fish	5e-6	FALSE	Weighted median	133	0	-0.05998253634735448	0.5952953835071115	0.9197402157726652
cmYk9j	BNpcnM	Beecham2014vbiany	Niarchou2020fish	5e-6	FALSE	Weighted mode	133	0	-1.7129644633420789	1.3824975247713591	0.21753073262615108
cmYk9j	BNpcnM	Beecham2014vbiany	Niarchou2020fish	5e-6	FALSE	MR Egger	133	0	-3.6707234321126077	1.7213733913675258	0.03483648819544935
FJ6vOF	jfaaVG	Kunkle2019load	Willer2013hdl	5e-8	FALSE	Inverse variance weighted (fixed effects)	86	1	-0.03728347101348867	0.037131436466025854	0.3153330677573332
FJ6vOF	jfaaVG	Kunkle2019load	Willer2013hdl	5e-8	FALSE	Weighted median	86	1	0.03601730516794301	0.060126050974986196	0.5491529141924134
FJ6vOF	jfaaVG	Kunkle2019load	Willer2013hdl	5e-8	FALSE	Weighted mode	86	1	0.01847171971220929	0.05711889112779897	0.7471936334364253
FJ6vOF	jfaaVG	Kunkle2019load	Willer2013hdl	5e-8	FALSE	MR Egger	86	1	-0.05340645400257087	0.07033872723055026	0.4498134141261474
FJ6vOF	jfaaVG	Kunkle2019load	Willer2013hdl	5e-8	TRUE	Inverse variance weighted (fixed effects)	85	1	-0.04725207070629949	0.03724293873375064	0.2045293601195969
FJ6vOF	jfaaVG	Kunkle2019load	Willer2013hdl	5e-8	TRUE	Weighted median	85	1	0.035808814528155174	0.06087897773145484	0.556400264133766
FJ6vOF	jfaaVG	Kunkle2019load	Willer2013hdl	5e-8	TRUE	Weighted mode	85	1	0.018530081330327075	0.05943889550356628	0.7560029169773679
FJ6vOF	jfaaVG	Kunkle2019load	Willer2013hdl	5e-8	TRUE	MR Egger	85	1	-0.0525159457941723	0.06679959414849941	0.4340057286472492
U8rhVD	AzGhbc	Kunkle2019load	Willer2013hdl	5e-6	FALSE	Inverse variance weighted (fixed effects)	127	2	-0.011381853665187397	0.03549503179570349	0.7484677050561347
U8rhVD	AzGhbc	Kunkle2019load	Willer2013hdl	5e-6	FALSE	Weighted median	127	2	0.037169748760455576	0.06083368447688747	0.5411955804988411
U8rhVD	AzGhbc	Kunkle2019load	Willer2013hdl	5e-6	FALSE	Weighted mode	127	2	0.0062082632120779024	0.055785953102835656	0.9115656765065872
U8rhVD	AzGhbc	Kunkle2019load	Willer2013hdl	5e-6	FALSE	MR Egger	127	2	-0.1015568125340453	0.07245992861155665	0.16352529141163952
U8rhVD	AzGhbc	Kunkle2019load	Willer2013hdl	5e-6	TRUE	Inverse variance weighted (fixed effects)	125	2	-0.011533132194519775	0.03555737057199911	0.7456709606904034
U8rhVD	AzGhbc	Kunkle2019load	Willer2013hdl	5e-6	TRUE	Weighted median	125	2	0.03716548290666895	0.0600654774213996	0.5360814083724368
U8rhVD	AzGhbc	Kunkle2019load	Willer2013hdl	5e-6	TRUE	Weighted mode	125	2	0.006388356360957026	0.057820178547994705	0.9122020813286897
U8rhVD	AzGhbc	Kunkle2019load	Willer2013hdl	5e-6	TRUE	MR Egger	125	2	-0.0953628942113544	0.06772271906284325	0.1616129165629474
LHOUik	ANjnnM	Huang2017aaos	Willer2013hdl	5e-8	FALSE	Inverse variance weighted (fixed effects)	86	0	-0.06465884116519603	0.038585056492170255	0.09378751312521996
LHOUik	ANjnnM	Huang2017aaos	Willer2013hdl	5e-8	FALSE	Weighted median	86	0	0.01333970755860707	0.06370329704796013	0.8341330867881305
LHOUik	ANjnnM	Huang2017aaos	Willer2013hdl	5e-8	FALSE	Weighted mode	86	0	0.006266951870408377	0.06069100479998395	0.9179998757644874
LHOUik	ANjnnM	Huang2017aaos	Willer2013hdl	5e-8	FALSE	MR Egger	86	0	0.03426760434913767	0.0778166603587721	0.6608050948738682
yYLjAa	lA8jyV	Huang2017aaos	Willer2013hdl	5e-6	FALSE	Inverse variance weighted (fixed effects)	127	0	-0.049584423065558804	0.036712455887039044	0.17681853609829495
yYLjAa	lA8jyV	Huang2017aaos	Willer2013hdl	5e-6	FALSE	Weighted median	127	0	0.015548126742748983	0.06077633531117651	0.7980857051110547
yYLjAa	lA8jyV	Huang2017aaos	Willer2013hdl	5e-6	FALSE	Weighted mode	127	0	0.010950905012045986	0.05918708931929089	0.853509383719971
yYLjAa	lA8jyV	Huang2017aaos	Willer2013hdl	5e-6	FALSE	MR Egger	127	0	-0.0021237601701190848	0.07443548295690217	0.9772837022778802
wJroPS	CXOrrD	Deming2017ab42	Willer2013hdl	5e-8	FALSE	Inverse variance weighted (fixed effects)	82	0	0.013997965115335525	0.010522497501257163	0.18342299376963625
wJroPS	CXOrrD	Deming2017ab42	Willer2013hdl	5e-8	FALSE	Weighted median	82	0	0.0030730535195321856	0.017529591810526223	0.8608387090042664
wJroPS	CXOrrD	Deming2017ab42	Willer2013hdl	5e-8	FALSE	Weighted mode	82	0	0.007331242014122996	0.0157572021263524	0.6429916404655639
wJroPS	CXOrrD	Deming2017ab42	Willer2013hdl	5e-8	FALSE	MR Egger	82	0	6.226626759982957e-5	0.01733733562976904	0.9971433800929196
C4T05b	EuN5r5	Deming2017ab42	Willer2013hdl	5e-6	FALSE	Inverse variance weighted (fixed effects)	117	0	0.015833004307185615	0.010128153296382099	0.11798988833820911
C4T05b	EuN5r5	Deming2017ab42	Willer2013hdl	5e-6	FALSE	Weighted median	117	0	0.003313622528332759	0.0168985518273031	0.8445403947375849
C4T05b	EuN5r5	Deming2017ab42	Willer2013hdl	5e-6	FALSE	Weighted mode	117	0	0.004494532861374467	0.014629645812777781	0.7592261004140882
C4T05b	EuN5r5	Deming2017ab42	Willer2013hdl	5e-6	FALSE	MR Egger	117	0	7.94305826866214e-4	0.01673619961558427	0.9622286572394769
Sq9aBP	DqftaF	Deming2017ptau	Willer2013hdl	5e-8	FALSE	Inverse variance weighted (fixed effects)	84	0	-0.0010176014469477797	0.013796671182767636	0.9412037214437886
Sq9aBP	DqftaF	Deming2017ptau	Willer2013hdl	5e-8	FALSE	Weighted median	84	0	0.001294724516945807	0.022251640054259794	0.9536008091016354
Sq9aBP	DqftaF	Deming2017ptau	Willer2013hdl	5e-8	FALSE	Weighted mode	84	0	-0.001555991593544248	0.019395213421447576	0.9362509965202901
Sq9aBP	DqftaF	Deming2017ptau	Willer2013hdl	5e-8	FALSE	MR Egger	84	0	-0.006845443188365379	0.02396287910502247	0.7758523046668855
TVhIqk	lTr06q	Deming2017ptau	Willer2013hdl	5e-6	FALSE	Inverse variance weighted (fixed effects)	121	0	-0.005509106246142322	0.01325479880621505	0.677679985674682
TVhIqk	lTr06q	Deming2017ptau	Willer2013hdl	5e-6	FALSE	Weighted median	121	0	0.0012404470071681719	0.021790546181024127	0.9546042022813491
TVhIqk	lTr06q	Deming2017ptau	Willer2013hdl	5e-6	FALSE	Weighted mode	121	0	6.973024708578635e-5	0.020750335119463597	0.9973243422762375
TVhIqk	lTr06q	Deming2017ptau	Willer2013hdl	5e-6	FALSE	MR Egger	121	0	-0.006383195678780927	0.02215134936996347	0.7737233884444231
vDAat4	TtDO0t	Deming2017tau	Willer2013hdl	5e-8	FALSE	Inverse variance weighted (fixed effects)	82	0	0.011165990963176945	0.014704095032527077	0.4476254660347179
vDAat4	TtDO0t	Deming2017tau	Willer2013hdl	5e-8	FALSE	Weighted median	82	0	0.023690244072590037	0.023586822727314695	0.31519321764703295
vDAat4	TtDO0t	Deming2017tau	Willer2013hdl	5e-8	FALSE	Weighted mode	82	0	0.014976504646539435	0.020992627717242345	0.47763804265146503
vDAat4	TtDO0t	Deming2017tau	Willer2013hdl	5e-8	FALSE	MR Egger	82	0	0.007705748427712317	0.025920596108485402	0.7670211507986084
tLRXd3	lp9Ete	Deming2017tau	Willer2013hdl	5e-6	FALSE	Inverse variance weighted (fixed effects)	117	0	0.00726445339335904	0.01415195642476326	0.607728923208305
tLRXd3	lp9Ete	Deming2017tau	Willer2013hdl	5e-6	FALSE	Weighted median	117	0	0.023683630928972545	0.02314764713670416	0.3062345651837494
tLRXd3	lp9Ete	Deming2017tau	Willer2013hdl	5e-6	FALSE	Weighted mode	117	0	0.012925444652161722	0.020292054237389192	0.5253989918059043
tLRXd3	lp9Ete	Deming2017tau	Willer2013hdl	5e-6	FALSE	MR Egger	117	0	0.004914251518991223	0.025426396100419083	0.8470856300484276
YWN1ho	XQNriW	Hilbar2017hipv	Willer2013hdl	5e-8	FALSE	Inverse variance weighted (fixed effects)	86	0	-0.027579941269638357	0.022279308938606395	0.215746738525002
YWN1ho	XQNriW	Hilbar2017hipv	Willer2013hdl	5e-8	FALSE	Weighted median	86	0	0.006697761961096613	0.0357641312390804	0.8514442717596138
YWN1ho	XQNriW	Hilbar2017hipv	Willer2013hdl	5e-8	FALSE	Weighted mode	86	0	-0.02046977969641972	0.03261398587140725	0.5319235954242411
YWN1ho	XQNriW	Hilbar2017hipv	Willer2013hdl	5e-8	FALSE	MR Egger	86	0	-0.014912619619422333	0.040608508998229174	0.7143718167784523
MHayFX	nOwz2B	Hilbar2017hipv	Willer2013hdl	5e-6	FALSE	Inverse variance weighted (fixed effects)	127	0	-0.012134417007679775	0.021273408232892116	0.5684043592310424
MHayFX	nOwz2B	Hilbar2017hipv	Willer2013hdl	5e-6	FALSE	Weighted median	127	0	0.006779264632451014	0.03733729372515778	0.8559216189385797
MHayFX	nOwz2B	Hilbar2017hipv	Willer2013hdl	5e-6	FALSE	Weighted mode	127	0	-0.019270643602219417	0.031407313636688874	0.5406043841345483
MHayFX	nOwz2B	Hilbar2017hipv	Willer2013hdl	5e-6	FALSE	MR Egger	127	0	-0.041828956186139465	0.03889686839408548	0.2842754538541346
LOkkmE	NQLNYd	Grasby2020thickness	Willer2013hdl	5e-8	FALSE	Inverse variance weighted (fixed effects)	85	2	2.791736422529325e-4	0.0019538186250686695	0.886380088492459
LOkkmE	NQLNYd	Grasby2020thickness	Willer2013hdl	5e-8	FALSE	Weighted median	85	2	0	0.003444146959331111	1
LOkkmE	NQLNYd	Grasby2020thickness	Willer2013hdl	5e-8	FALSE	Weighted mode	85	2	7.58420671658766e-5	0.0028507460877049925	0.9788384568193401
LOkkmE	NQLNYd	Grasby2020thickness	Willer2013hdl	5e-8	FALSE	MR Egger	85	2	8.883271053152983e-4	0.004334457885853963	0.8381165710668276
LOkkmE	NQLNYd	Grasby2020thickness	Willer2013hdl	5e-8	TRUE	Inverse variance weighted (fixed effects)	83	2	-0.0014285476101872135	0.0019712661063115114	0.46864510270655574
LOkkmE	NQLNYd	Grasby2020thickness	Willer2013hdl	5e-8	TRUE	Weighted median	83	2	0	0.0033496737856610823	1
LOkkmE	NQLNYd	Grasby2020thickness	Willer2013hdl	5e-8	TRUE	Weighted mode	83	2	2.3339399246077863e-4	0.0029484570445662407	0.9370998009355789
LOkkmE	NQLNYd	Grasby2020thickness	Willer2013hdl	5e-8	TRUE	MR Egger	83	2	-1.842024569583535e-4	0.003700459646963947	0.9604216313266489
1xXKjl	Q1rkUH	Grasby2020thickness	Willer2013hdl	5e-6	FALSE	Inverse variance weighted (fixed effects)	126	2	-1.197391002660012e-4	0.001868124835407064	0.9488938845212206
1xXKjl	Q1rkUH	Grasby2020thickness	Willer2013hdl	5e-6	FALSE	Weighted median	126	2	0	0.0032809480464032078	1
1xXKjl	Q1rkUH	Grasby2020thickness	Willer2013hdl	5e-6	FALSE	Weighted mode	126	2	4.3104521370944393e-4	0.002886908700665518	0.8815494150603721
1xXKjl	Q1rkUH	Grasby2020thickness	Willer2013hdl	5e-6	FALSE	MR Egger	126	2	0.0010181575002937333	0.003616966305475831	0.7788000673946888
1xXKjl	Q1rkUH	Grasby2020thickness	Willer2013hdl	5e-6	TRUE	Inverse variance weighted (fixed effects)	124	2	-0.0016850784320651367	0.001883358256660836	0.37093674698116663
1xXKjl	Q1rkUH	Grasby2020thickness	Willer2013hdl	5e-6	TRUE	Weighted median	124	2	0	0.003334383756935102	1
1xXKjl	Q1rkUH	Grasby2020thickness	Willer2013hdl	5e-6	TRUE	Weighted mode	124	2	4.3749130880404996e-4	0.002691747606582417	0.8711547587321604
1xXKjl	Q1rkUH	Grasby2020thickness	Willer2013hdl	5e-6	TRUE	MR Egger	124	2	-3.8490275621292405e-4	0.003181248221644216	0.903897121411316
BbJvbf	WH23dc	Grasby2020surfarea	Willer2013hdl	5e-8	FALSE	Inverse variance weighted (fixed effects)	85	3	72.58515209186105	283.3448542045338	0.7978176627382169
BbJvbf	WH23dc	Grasby2020surfarea	Willer2013hdl	5e-8	FALSE	Weighted median	85	3	-294.105823379982	483.15310342196125	0.5427088594029065
BbJvbf	WH23dc	Grasby2020surfarea	Willer2013hdl	5e-8	FALSE	Weighted mode	85	3	-126.79540964628177	454.2835735290264	0.7808458995924459
BbJvbf	WH23dc	Grasby2020surfarea	Willer2013hdl	5e-8	FALSE	MR Egger	85	3	-52.052489085769416	637.1242273140924	0.9350826720096188
BbJvbf	WH23dc	Grasby2020surfarea	Willer2013hdl	5e-8	TRUE	Inverse variance weighted (fixed effects)	82	3	194.09183100895157	285.29310222574856	0.49629913929947
BbJvbf	WH23dc	Grasby2020surfarea	Willer2013hdl	5e-8	TRUE	Weighted median	82	3	-292.93982907245487	460.08643357213623	0.5243163132133609
BbJvbf	WH23dc	Grasby2020surfarea	Willer2013hdl	5e-8	TRUE	Weighted mode	82	3	-186.8791042598823	430.8557816351263	0.6656307675477577
BbJvbf	WH23dc	Grasby2020surfarea	Willer2013hdl	5e-8	TRUE	MR Egger	82	3	-48.437858035199106	548.2850205942573	0.9298238064341434
YKAFx3	76LZpj	Grasby2020surfarea	Willer2013hdl	5e-6	FALSE	Inverse variance weighted (fixed effects)	126	3	194.45899728978424	270.6173124367181	0.4724024526321812
YKAFx3	76LZpj	Grasby2020surfarea	Willer2013hdl	5e-6	FALSE	Weighted median	126	3	-289.14578494086686	478.8380908363127	0.5459442015263911
YKAFx3	76LZpj	Grasby2020surfarea	Willer2013hdl	5e-6	FALSE	Weighted mode	126	3	-160.21578731077534	425.29474892698755	0.7070226051294779
YKAFx3	76LZpj	Grasby2020surfarea	Willer2013hdl	5e-6	FALSE	MR Egger	126	3	-105.91396627961815	570.6155082550526	0.8530511124523924
YKAFx3	76LZpj	Grasby2020surfarea	Willer2013hdl	5e-6	TRUE	Inverse variance weighted (fixed effects)	123	3	281.4375171407494	272.47345772743085	0.30165124389101206
YKAFx3	76LZpj	Grasby2020surfarea	Willer2013hdl	5e-6	TRUE	Weighted median	123	3	-288.0854617506526	468.16493935741875	0.538323369424441
YKAFx3	76LZpj	Grasby2020surfarea	Willer2013hdl	5e-6	TRUE	Weighted mode	123	3	-130.72742132190615	428.35624599733677	0.7607461638985085
YKAFx3	76LZpj	Grasby2020surfarea	Willer2013hdl	5e-6	TRUE	MR Egger	123	3	13.175407041971068	504.07364805140594	0.979190437046055
tCZdlD	gF27Db	Beecham2014npany	Willer2013hdl	5e-8	FALSE	Inverse variance weighted (fixed effects)	85	0	0.22101901472103805	0.1920386921799337	0.24976977005562967
tCZdlD	gF27Db	Beecham2014npany	Willer2013hdl	5e-8	FALSE	Weighted median	85	0	0.25295147522325	0.3074800797202538	0.41070152934892507
tCZdlD	gF27Db	Beecham2014npany	Willer2013hdl	5e-8	FALSE	Weighted mode	85	0	0.3559825458569481	0.28763930171972313	0.21931248623686278
